Wd,Wn,Wout,Ib,N,DC Gain,GB,SR,Custo
1.372777908200402e-05,1.484498381875293e-06,2.7666734733427662e-05,2.1423016627931838e-06,44,1744.6839884803176,1318256.7385563862,1269745.0,0.439936073251528
2.808606750081081e-05,4.36764457585799e-05,7.6076372702039305e-06,6.990779497114285e-05,48,526.0461450541541,16982436.52461711,34693956.0,0.2947514261696335
4.3383844048425575e-05,2.30607629837866e-05,4.647615791223941e-05,3.8187068817627085e-05,47,1388.2359512306055,10232929.922807349,13658437.0,0.23151566753487782
2.8514197254720016e-05,2.4104581448670897e-05,4.3816391726289815e-05,6.812411069422992e-05,31,1213.7265720484252,16595869.07437528,26116630.0,0.2443147436807712
2.208418808597629e-05,2.398975072018543e-06,8.753066617855815e-06,2.970776227626231e-05,43,1333.5122426217627,9999999.999999812,12854996.0,0.23552927939203228
3.027378084779743e-05,2.6673486610490882e-05,3.5314399971169115e-05,3.4021914402598e-05,36,1292.093778349387,9999999.999999812,14211689.0,0.23856704206445958
4.603468597967187e-05,2.063630178446252e-05,1.3031836304371342e-05,7.424014875947426e-05,30,806.7729994671104,22908676.52767728,33322084.0,0.2741620205877275
1.67185252208035e-05,3.916989879222951e-05,4.403038504643485e-05,4.2097762897563604e-05,32,1189.2859292514024,9772372.209557923,17439460.0,0.2461072986120858
4.280458131976138e-05,2.0416092426935238e-05,2.1841343182121318e-05,4.4342073204997325e-05,24,1149.8358409906537,15135612.484361785,20005386.0,0.2490006942907468
3.986394410763391e-05,2.3399655093356793e-05,7.523698499570442e-06,2.3130251749339095e-05,40,912.0233368172882,8912509.381337289,14096422.0,0.2664426241378693
1.5195145310700314e-05,1.334424219518823e-05,4.2637898490945766e-05,6.206506934337331e-05,12,1260.3531470988569,14454397.707458993,26251234.0,0.24089500150250306
4.3896483240229686e-05,4.3124164350012484e-05,2.485828472220743e-05,1.0184168832234249e-05,22,1360.5937454158093,4570881.896148668,5435047.0,0.2872494659332238
1.4233437035575498e-05,3.3841126624202744e-05,4.3136422128728214e-05,5.3778144458515854e-05,2,1136.3789004888472,11481536.214968609,24766652.0,0.24998766935753433
1.2752951844110392e-06,2.8035632972062963e-05,1.1610016414354035e-05,3.007760247256864e-05,12,576.531987940553,3388441.5613919664,12168917.0,0.35610294938378306
2.6199998285706123e-06,2.337436983362581e-05,4.205557508606154e-05,5.792301537610449e-05,3,785.7966587648194,6760829.753919693,23353510.0,0.28642390869727524
3.6165615817880214e-05,2.1724766161490514e-05,3.2927736171515524e-05,1.6133242150899826e-05,21,1421.9206975915572,6309573.444801817,7402402.0,0.24785255491242197
1.4433662536798253e-05,1.6636728757011373e-05,1.6873854953346684e-05,7.614252293447455e-05,23,823.6926843200165,16218100.97358898,32736122.0,0.27292107677249117
3.4484970308906686e-05,3.37962096033722e-05,4.9448081520382504e-05,1.3577576664146067e-05,27,1443.4357258446469,4897788.193684373,5996566.5,0.27199865932773576
3.7002372476186236e-05,4.144854151832784e-05,6.678912487835724e-06,3.388899987206073e-05,45,704.914489259712,11220184.543019421,19084766.0,0.2816326495840678
2.5372528066048226e-05,6.910898738929132e-06,1.9766375379174777e-06,2.5705808250689422e-05,13,496.27811650691774,8709635.899560643,46512228.0,0.29696079262599234
4.235291123814014e-05,3.6935460267160036e-05,1.3476808732542524e-06,7.740481047376463e-05,39,3.4007082944403813,7413102.413009037,39697256.0,0.3372695986250646
4.973414625282862e-05,2.2302779544887e-05,3.926083090977964e-05,4.42712358857638e-05,45,1334.1092099088141,12589254.11794143,16618356.0,0.23548549590142911
2.0823929261153273e-05,2.1559544202526733e-05,2.8316419684665216e-05,5.43869111390139e-05,38,1113.4932224845177,13182567.385563815,22029170.0,0.25166617819643183
3.735285898276006e-05,2.8051500230688807e-05,4.686859396927834e-05,3.749684160314687e-05,9,1357.8946323059738,12882495.51693109,17182190.0,0.23374099693037
2.254473535809971e-05,1.888420306775414e-06,4.397719186248341e-05,7.750639319776875e-05,21,1951.816604767414,18197008.586099476,29561074.0,0.19018085944161453
2.8265726538758597e-05,4.3818769275000397e-05,4.6273746273906396e-05,6.231328775775317e-05,12,1155.6147672020647,17378008.28749341,28095172.0,0.24857684935491597
1.1582004029334661e-05,2.593006772381721e-05,3.794796698625386e-05,8.553644052794012e-05,30,941.6671387534328,13803842.64602858,32644820.0,0.2642684528697542
2.7439080745515088e-05,2.2874202895334577e-06,3.563804705099308e-05,3.43647618134909e-05,11,1982.70039599721,11481536.214968609,15030285.0,0.1879157433918269
2.5894298809716726e-05,1.1575056328277476e-05,3.134234066437054e-05,9.959618688221699e-05,49,1142.6168071064596,19952623.149688404,34626090.0,0.24953016133037867
3.9609267050725066e-05,2.213991709224657e-05,3.496936433305724e-05,6.545617751626259e-05,13,1202.84604758643,20417379.446694892,28945440.0,0.24511275615293146
1.4808208997029025e-05,1.829709374115905e-05,3.059573575143235e-05,3.389623141329144e-06,47,1471.2578960357378,1445439.7707459044,1537589.0,0.43836200885021775
3.185748277314462e-05,3.239639262809196e-05,4.3780445055092014e-05,9.457817746119319e-05,5,1089.28556904877,23442288.15319876,42601548.0,0.25344164494262933
1.2426675094246623e-05,2.4640488320047804e-05,6.809121600702483e-06,9.9013521254569e-05,30,394.32228726383465,17378008.28749341,42608244.0,0.3044124753005749
1.4403264632050996e-05,1.49172619546509e-06,1.6766293056159885e-06,7.281144052445401e-06,38,960.1039851132452,3311311.2148258532,21009856.0,0.3353066086674082
1.8392995620332908e-05,7.131980924748686e-06,1.692524676216364e-05,4.271769579697538e-05,23,1213.6711736357718,12302687.70812358,18561434.0,0.24431880677758142
2.3150932584692478e-06,1.4808476602942431e-05,1.676320799715156e-05,7.657105504954413e-05,25,535.0790289964494,6456542.290346436,22730206.0,0.30730375216664374
4.039864948237923e-06,7.4299956225573515e-06,1.2117673629775727e-05,2.3470628833164824e-05,21,1027.8280677059497,5128613.839913555,10344494.0,0.2931922220303358
2.0972227527171042e-05,2.86264557324109e-05,6.1940436867179305e-06,7.099051972209133e-05,49,476.3834905651461,16595869.07437528,32890484.0,0.29839384412671327
2.8673037940941155e-05,3.519453629714539e-05,4.369785356426358e-05,9.213769258027246e-05,7,1066.1088979124215,23442288.15319876,41184860.0,0.2551414961487514
4.282397199992162e-06,2.6868951731258586e-05,4.050615089931887e-05,7.807462956375669e-05,7,774.0217843123634,9549925.86021418,31746226.0,0.2765640994822867
3.3426533638462955e-05,7.260842277621606e-06,4.533688194269858e-05,3.1303525279264226e-05,3,1672.191047227621,9999999.999999812,14632748.0,0.21068949238766047
2.4109600289820658e-05,2.0024789672089844e-05,1.5075009262407263e-05,1.0855261068334658e-05,40,1308.6180237518856,4365158.322401581,5351255.0,0.2954661322785583
1.651986399491234e-05,4.578986431006412e-05,7.719919796289764e-06,2.5358083235453115e-06,24,1298.8985438645975,1778279.4100388938,3090223.5,0.39570349061482424
2.2298951333515422e-05,4.766989085258745e-05,6.285574417879738e-06,3.123742187836683e-05,7,690.3168740866611,9999999.999999812,18838194.0,0.282703285380401
2.6227039339447124e-05,4.434441112247793e-06,3.571685088637421e-05,5.186465793888566e-05,45,1666.7864238300006,12882495.51693109,18123022.0,0.21108588475768783
4.210155117128569e-05,1.440265461024694e-05,2.9441559396189057e-05,8.899742998026109e-05,6,1162.9821062147917,24547089.15684982,39675756.0,0.24803650514271144
4.491460366546357e-05,1.903195784945917e-05,1.4745709794218098e-05,9.81358082820418e-05,42,784.9666001992332,26915348.039268624,41408348.0,0.27576137167135
3.899184225293863e-05,1.925547809657316e-05,4.188072649657565e-05,9.951723199209212e-05,49,1189.0094632072223,20892961.308539983,33041840.0,0.24612757551621436
3.542856929221471e-05,3.0676910451793224e-05,4.885343284369846e-06,6.166676898954209e-05,3,472.875884714496,12302687.70812358,57640770.0,0.29865110316105653
3.970759756499336e-05,3.445570050781058e-05,3.995781226040219e-05,8.814817976987646e-05,48,1087.6897501312967,18620871.366628308,31816470.0,0.2535586874072551
1.387495427725989e-05,1.2044439460827126e-05,8.339721872061651e-06,2.55728274450089e-05,45,952.1614492290842,7762471.166286773,11729607.0,0.26648126110359177
1.6799576148497488e-05,3.160323178799263e-05,1.0195182379373481e-05,2.4225984301019275e-05,47,943.5546349705564,7585775.750291697,12846087.0,0.2681815684392613
2.1463890931425322e-05,1.058601562127567e-05,4.4969693748170695e-06,4.140665556053092e-05,42,615.3270609894579,12589254.11794143,18689498.0,0.2882032781744584
3.570986149428646e-05,4.24810347514469e-05,4.74540084849952e-05,2.9544524825316446e-05,20,1338.1172970814707,9772372.209557923,13417986.0,0.23519152996582945
4.696186909865562e-05,7.517124399540887e-06,2.1399095670801376e-05,1.893045553274621e-05,10,1497.3162019829697,8128305.1616408415,8886202.0,0.2250134638073583
3.657499737440078e-05,2.4842494090325342e-05,3.937533427653984e-05,9.496875233592708e-05,16,1115.3038245170567,25703957.82768813,40239124.0,0.2515333828510299
3.4349498172920375e-05,1.5644489031132963e-05,4.995586218220496e-06,4.339089337311824e-05,3,635.720922433186,10232929.922807349,54561036.0,0.28670752713373876
4.277755635947654e-05,4.077200969328462e-05,3.671432770108391e-05,1.5894253640117895e-05,28,1379.9417294257933,5888436.553555782,7693827.5,0.2571405849760447
1.4836533515719782e-05,4.7188876497405284e-05,9.523564238667047e-06,8.566371920609066e-05,41,486.8493713875649,15848931.924610823,40511012.0,0.29762624294557477
4.841693841217171e-05,3.1697391989542806e-05,1.9184769201957823e-05,6.0761206669679015e-06,48,1394.5030798715513,2630267.991895337,4076628.5,0.3495100547514878
6.072233165867833e-06,1.3755913384436302e-05,2.6929539490766638e-05,7.661900980945848e-06,32,1406.394362892787,2570395.78276882,3648085.5,0.358725693971667
2.2537460682856576e-05,2.710114027856686e-05,3.190138693487877e-05,3.5692229056985446e-05,14,1231.6598524797935,11481536.214968609,16318417.0,0.24299945952319515
1.1706730899683825e-06,3.9164918863770614e-05,3.2037576091068856e-05,7.81885445443431e-05,33,475.98919954141775,3630780.5477009495,12062609.0,0.35704208882234373
1.4363832223547103e-06,1.0802762567827278e-05,2.5001058976746098e-05,6.715875078457535e-05,33,617.4546212116843,4265795.18801585,14282041.0,0.33549322688615174
6.217935817191395e-06,3.732815353336172e-05,2.1770116832018543e-05,3.006276220534763e-05,44,972.7630426210667,5888436.553555782,14002633.0,0.28438939749413844
4.977831453342373e-05,3.738206030615407e-05,3.7672606752263654e-06,9.64674636595466e-05,2,300.5967377316677,12589254.11794143,84690700.0,0.311286606942666
1.843765854979396e-05,4.425730308872432e-05,1.7927106239521327e-05,4.01964822159995e-05,39,949.3512839276896,10715193.052375862,20295304.0,0.2637048730801617
3.1993620136214236e-06,3.427307503072647e-05,1.9983398568975616e-05,1.3903049244747952e-05,19,1080.8194394642817,3388441.5613919664,6734659.0,0.3265697434659996
3.5437455010736466e-05,4.013436269686284e-05,1.2439852763862678e-05,3.3831887835879856e-05,18,931.315528108523,12302687.70812358,17182424.0,0.26502767311050995
3.5763056270572304e-05,1.3365347549452306e-06,4.299278488913502e-05,7.680025307515518e-06,18,2021.3446636004235,3548133.8923356924,3659762.0,0.3060819502564386
7.457773978990028e-06,1.4385795709281685e-05,2.7715143957127185e-05,1.2117922205706244e-05,46,1365.8155672795315,3388441.5613919664,5014726.5,0.3182159945432693
8.595225872919077e-06,3.516279476118164e-05,2.0616404890250173e-05,5.026501900282886e-05,30,848.4306627972546,9772372.209557923,22629002.0,0.2711067142911766
4.6146101933575375e-06,1.6875249905488458e-05,1.820838581857222e-05,1.692118406574042e-05,42,1133.0183713216463,3981071.705534902,7418771.0,0.3098739584929507
4.370773500118838e-05,2.9948470333788133e-05,1.6787089363431484e-05,4.833296996506624e-05,15,976.5032456604986,16982436.52461711,23023744.0,0.2617134613442583
7.982469019490032e-06,4.293113408408694e-05,3.7596841312746354e-05,6.392469798349863e-06,14,1379.3945012475792,2884031.5031265565,3215147.8,0.36207465766833974
2.7905212456956272e-05,3.4050537457740298e-06,1.0031385699177789e-05,3.072924534770309e-05,15,1309.2682277157237,10964781.961431643,14030227.0,0.23730741300478567
3.877110640345054e-05,2.5221606824765826e-05,2.655518090456118e-05,3.406783048515604e-05,16,1238.2987750044942,12302687.70812358,15848165.0,0.24251253970651518
1.1278332895007961e-05,4.74735633597103e-05,2.5391171665445064e-05,1.5996203407420116e-05,25,1228.6835270519,5128613.839913555,8287530.0,0.28031910070421723
2.5355154498964868e-05,3.3676498864749654e-05,4.497077989583609e-05,3.022501062973838e-05,34,1325.166513683571,8511380.382023606,12475936.0,0.2364180321804293
2.014365478260943e-06,3.7594062321247385e-05,1.8638796900931921e-06,4.462790477040723e-05,36,160.059554697131,4570881.896148668,15745686.0,0.3594038673328001
3.4449541004282634e-05,4.5924795680687966e-05,3.681057539695321e-05,4.226984352069692e-05,6,1205.1516995233694,13803842.64602858,20270902.0,0.24494365226381612
2.9092760636099867e-05,3.8333928575331726e-05,1.999879016655106e-05,6.601103671453982e-05,10,889.4933978366588,19054607.179632097,30892498.0,0.2680950419387163
2.1166469977734807e-05,2.5836360414636532e-05,2.077638326188042e-05,6.00756849300217e-05,40,951.2317109487283,14791083.881681785,25782980.0,0.2635669565467246
2.7058964262711573e-05,2.6147753179147423e-05,2.919568866481191e-05,8.271803345178636e-05,27,1000.3294504253222,20417379.446694892,34510012.0,0.25996597126388693
3.331843457275145e-05,2.6440673176012337e-05,1.4281528388644942e-05,1.3842130978728035e-05,41,1234.0743885288841,5495408.738576146,7148885.5,0.2733355978897497
3.621340134712604e-05,3.039213740314876e-05,2.011082075745873e-06,9.30397517234651e-05,43,37.72051301678301,18197008.586099476,68459590.0,0.3305667902361858
4.8642340914490464e-05,2.6353092211979687e-05,8.403499917238442e-06,9.44440476954098e-05,27,548.8605062245415,27542287.03338112,42975750.0,0.29307814793548853
1.1614416090574533e-05,3.551245088665647e-05,2.3426115922799665e-05,3.464393645932041e-06,49,1386.6781155265955,1412537.5446227319,1916515.8,0.4312986042562677
2.547418245345358e-05,1.990976819266157e-05,4.234931992067024e-05,2.7592630291732267e-06,19,1523.1852359131692,2754228.703338119,2686717.5,0.3720770163462573
1.969011212267902e-05,3.9487537051077515e-05,2.911273428102918e-05,3.280933305303049e-05,35,1166.1709106028745,9120108.393558927,15168161.0,0.2478026280275174
5.893094868363096e-06,2.4057415534250506e-05,4.02163914238545e-05,7.183040068821084e-05,18,882.1362813464013,9999999.999999812,28403090.0,0.2686346363984199
1.7844210011968747e-05,3.2501507218918795e-05,1.7711052482896203e-05,1.9769812814870115e-05,33,1169.5244193563967,6606934.480075838,9956378.0,0.26124671474237454
4.673550159383553e-05,4.178730199826244e-05,2.6580082046354187e-05,9.487305188296387e-05,8,907.4196880393832,27542287.03338112,43660796.0,0.2667802704668717
2.0158664445223518e-05,2.5547282658635038e-05,3.238340185911477e-05,6.635294316217758e-05,28,1067.5758044589465,15488166.18912451,27394298.0,0.25503390852981733
2.1206722550314065e-05,4.722961068447176e-05,2.1777857621103974e-05,4.4710915799682654e-05,48,984.2784266022591,10964781.961431643,21761512.0,0.26114320470024266
4.2948000282195765e-05,4.559751575892073e-05,4.7769635520928925e-06,6.275554261126693e-05,1,469.1671790262395,8317637.711026555,82138130.0,0.29951128461888415
3.905460538058621e-05,3.401041622343969e-05,1.73028208334793e-05,7.91227065437314e-05,33,815.8648255133552,21877616.239495095,36080476.0,0.27349519697964153
4.9810911254467296e-05,2.0186167602089508e-05,2.1812094836718828e-05,3.0185086210955777e-05,6,1255.3373071188112,11481536.214968609,14479442.0,0.24126287925292011
4.0109448463591775e-05,2.538968482624525e-06,3.156843952642784e-05,1.3955374340412856e-05,13,1877.6139693387713,6025595.860743467,6253565.5,0.22226899714666093
9.120064368689524e-06,3.295542370244354e-05,2.6875134296344332e-05,6.164519875628947e-05,49,871.8389531112848,9772372.209557923,24491676.0,0.26938987539358544
3.678540519735261e-05,4.513872348027457e-05,1.2993082262791092e-06,5.024679083238446e-06,7,690.7545906114009,6606934.480075838,77096760.0,0.2947346903095493
3.9604466174029875e-05,4.453281207016717e-05,1.644995692875471e-05,1.8299488497822968e-05,41,1171.740709794116,6760829.753919693,10495544.0,0.25929085034013283
1.3831898650090853e-05,3.651187357986888e-05,2.947179220568935e-05,6.801989976389622e-06,13,1399.5263342996216,3311311.2148258532,3457666.2,0.34554513707044004
2.7124678836801438e-05,2.218915023281205e-05,4.180438973634194e-05,8.121393511236173e-05,8,1166.2986436490646,21379620.8950219,35850636.0,0.24779325967727628
1.6338003765695616e-05,3.6651698130287404e-05,5.793139421412407e-06,1.1123716410982028e-05,38,968.5016148237357,4365158.322401581,6641631.5,0.3116205206668246
6.247351948120019e-06,2.698107311696356e-05,3.179644187367536e-05,8.294693754592085e-05,29,773.6508462885974,10471285.480508799,31743568.0,0.2765913052636254
2.217247135743667e-05,6.741485259033752e-06,4.7594740630895214e-05,2.8963598574027702e-05,4,1662.434242199485,9332543.007969735,13345994.0,0.21140508768162677
2.4147638135451515e-05,3.908026294117641e-05,3.8913203052030815e-05,6.333041408633818e-05,8,1099.8863201142922,17378008.28749341,29094476.0,0.2526641519463954
6.495241268852149e-06,3.6811508610398125e-05,1.0560223041638094e-05,9.747549924467808e-05,2,429.29211985869233,10715193.052375862,33363986.0,0.3018476759053317
9.354150729542314e-06,4.184693014224142e-05,3.7091081855015585e-05,9.819782592793768e-05,25,781.3716365756006,13803842.64602858,39256720.0,0.27602503780423193
4.923832308332566e-05,4.8979721954879625e-06,4.0210988549065925e-05,8.312341030071312e-05,36,1679.8356473311385,22387211.385682955,29715288.0,0.21012881296006547
2.561560010961825e-05,3.923000400676853e-05,2.7575530573133798e-05,1.38526215967334e-05,6,1352.8044761541785,6165950.018614708,6963271.0,0.25463129366560705
7.419176656092337e-06,1.4614180648529106e-05,1.3338196889824092e-05,9.78377647001026e-05,35,585.6671119925032,13182567.385563815,38468730.0,0.29037863371966965
2.5764618450880774e-05,4.282890127938824e-05,2.7195949436181238e-05,5.137850818420555e-05,45,1041.333843307364,12589254.11794143,23101092.0,0.2569585779118913
9.31885398403893e-06,1.60136074640676e-05,8.405503819463183e-06,7.7482227476731e-05,33,533.6867348393703,13489628.825916274,32970382.0,0.29419104087161224
1.628576157759241e-05,1.9931665074708826e-05,1.0185744930821257e-05,1.8341662039035642e-05,29,1068.7292572041645,6606934.480075838,8981506.0,0.26826235592529013
4.2980200837163976e-05,3.265373122828097e-05,3.447703790116891e-05,4.6376449883523465e-05,31,1216.7729971890938,14125375.446227267,20008178.0,0.24409130911507096
3.353587536181769e-05,3.7801672773046054e-05,1.090665524299991e-05,4.576635543593948e-06,45,1312.5453526161402,2187761.6239495156,4948098.5,0.35255285666258424
3.369167809113401e-05,2.192866747955676e-05,3.796254209941443e-05,8.600968124233027e-05,19,1145.2885830128114,22908676.52767728,35851630.0,0.24933420473807164
4.9705414048225054e-05,3.807498749743145e-05,2.51277247652634e-05,3.8248323539078006e-05,21,1152.885712293534,13803842.64602858,18406190.0,0.2487770069724853
2.8655378211618568e-05,4.7669616224344346e-05,3.9123581685597684e-05,5.013541500427226e-05,43,1153.1137682875283,11748975.549395071,21240854.0,0.24876028061630698
1.9617904323037117e-05,2.3086192686062536e-05,4.201129113834884e-06,5.00106625928994e-05,40,463.4589533990116,13182567.385563815,23593216.0,0.2993417710296397
3.702753422954336e-05,5.984514455300757e-06,2.0538834090783277e-05,3.210714580451263e-06,19,1610.2092318503358,2630267.991895337,3444714.2,0.35228004809988084
3.527432120440058e-05,4.895852533305334e-05,5.580469450710818e-06,3.923132428781004e-05,48,588.3720663493368,11748975.549395071,22366446.0,0.2901802437136624
1.385869339767613e-05,1.5403454862764677e-05,4.183824264399851e-05,1.440878888760611e-05,32,1455.525331071623,4466835.921509551,5776879.0,0.28145006394285416
3.683090617513879e-05,1.3091009222913649e-05,7.2621732754181965e-06,9.730758830873781e-05,10,563.0746301267246,24547089.15684982,41818776.0,0.29203563861579585
4.559013379209746e-05,9.407154310896248e-06,3.1140904709443215e-05,9.288942450158636e-05,28,1297.3163334790977,26302679.9189533,36805028.0,0.23818400316365929
3.097243591885336e-05,1.7358127454204504e-05,3.375680899030749e-05,2.6437264812346365e-05,28,1389.891882898139,8912509.381337289,11188017.0,0.23139421620885461
5.1412097173998745e-06,1.3102446904774454e-05,3.639535323433149e-05,2.8134241069632415e-05,35,1195.2536746902886,5248074.602497631,10605220.0,0.2802472965376663
1.585221070020947e-06,5.0044035631383554e-06,1.9239062333293095e-05,2.3811265900434517e-05,21,993.9142130792927,3235936.5692962264,9566378.0,0.3351526644563601
4.3026947078292267e-05,5.888497200271542e-06,1.3656757591297756e-05,1.4782729555060393e-05,2,1522.1387796047482,6760829.753919693,20262354.0,0.23489674494375046
3.053102134882034e-06,2.690138452485559e-05,2.6910314485952157e-05,3.853149194476265e-05,28,833.575799570852,5248074.602497631,15792600.0,0.30376927621681576
3.2024262016175104e-05,2.5578720648853713e-05,1.1574467784767752e-05,9.585633318201937e-05,6,638.7098818853289,22387211.385682955,41880680.0,0.28648830728547475
3.568753632055055e-05,3.91348667020555e-05,3.618942164514717e-05,5.2783353522162905e-05,40,1161.9614208194228,13803842.64602858,22067450.0,0.24811136547490417
2.3373980278434474e-05,3.3579475339169466e-05,2.153230193117642e-05,1.4336516514957747e-05,39,1290.2934206743143,5128613.839913555,7278814.0,0.27640762769858623
1.144912285048407e-05,1.3148885036247473e-05,1.4908546043004815e-05,3.453763570421828e-05,21,1040.6378876947624,9332543.007969735,15512746.0,0.25700962152296597
8.407391630422291e-06,4.6223998589153385e-05,2.384402069262722e-05,5.800705704601037e-05,21,810.5256480985463,10715193.052375862,26618010.0,0.27388678933191984
8.937542721749275e-06,9.27283450048087e-06,1.9160926166248226e-05,3.7398994779529906e-05,38,1128.7425257409377,8317637.711026555,15266060.0,0.2512491906563635
4.5203963506250656e-05,3.805139952134726e-05,3.877558306322585e-05,6.772555984231642e-05,10,1146.8519545061342,21379620.8950219,31104452.0,0.24921954207133626
2.1088766114574492e-05,3.707225252839256e-05,3.840948269958757e-05,8.331356201549937e-05,46,999.9542285585967,15135612.484361785,30841736.0,0.2599934912359729
4.9765125044274985e-06,3.570445630203822e-05,4.2166819800202545e-05,9.108514334618502e-05,26,729.1384578484689,9549925.86021418,32780650.0,0.27985598623235447
3.494521186252697e-05,2.4344231944970242e-05,2.4132590376452595e-05,7.913648461866347e-05,48,982.3722539136185,19498445.99758007,31592000.0,0.2612830095033052
3.7244133265417213e-06,2.5504619894465608e-05,3.774438982881485e-05,3.785688649765196e-05,2,983.2183644134054,6760829.753919693,16777974.0,0.2725147339335956
2.6654714837379488e-05,4.016778540593175e-05,1.4111526041294778e-06,9.116879935926599e-05,3,11.075797460499446,6309573.444801817,7997458.5,0.3457447562616063
4.497661205852087e-05,1.2274183041356489e-05,3.520593384155165e-05,8.654149533310436e-05,44,1289.9726458622802,21877616.239495095,30896354.0,0.23872261270682416
1.6693321657431648e-06,3.361837881292954e-05,1.6603595542364572e-05,2.013242338092433e-05,43,805.0027293058106,2818382.9312644056,9270842.0,0.355876583691141
2.652762658708124e-05,4.893364787661213e-05,2.4654101322452356e-05,4.69993613051244e-05,28,1025.052558277757,13489628.825916274,22987502.0,0.25815269944176844
2.4711691647249762e-05,3.248610414792919e-05,2.3632383047750433e-05,7.759498345173761e-05,4,908.1092873596375,18197008.586099476,35043836.0,0.26672969304661237
4.2703158993667395e-05,3.955622808921903e-05,2.9287345725023357e-05,6.742761984872013e-05,35,1040.788702422411,18620871.366628308,29617670.0,0.2569985602883656
1.1238690031853715e-05,1.191217924467908e-05,4.370260081032511e-05,8.338765413317988e-06,30,1509.517900314996,2884031.5031265565,3757322.5,0.3438121436886427
3.3464731600065485e-05,8.172265178327827e-06,9.869086251128403e-06,8.665489095065082e-05,40,785.8863223350323,23988329.19019443,36446520.0,0.2756939163076078
4.9494147432013054e-05,3.853866063408665e-05,3.564614146343428e-06,9.661536072121929e-05,25,270.3514622814699,24547089.15684982,38692212.0,0.3135048922024885
8.197478034592423e-06,5.178995142084839e-06,1.754033169533456e-05,6.230048106105755e-05,2,1083.915639870248,9999999.999999812,26471716.0,0.25383549272763695
4.094203806610665e-05,1.389457406612444e-05,3.698903315994252e-05,4.844181540059847e-05,45,1385.7788083257503,13489628.825916274,17581564.0,0.2316958822562181
2.115210867817534e-05,4.96072630427548e-06,8.821128364481451e-06,2.554138824827934e-05,22,1174.6119934964577,9120108.393558927,11640237.0,0.24718353200405388
1.930780703304237e-05,1.0256479543466668e-05,3.775845364864403e-05,5.3959375212677466e-05,27,1362.2021103326213,13182567.385563815,21009154.0,0.23342507271175097
1.2324892290673684e-05,1.0714091194984049e-05,1.7094491323644238e-05,8.08483114711144e-05,49,864.3389206020236,14454397.707458993,31256290.0,0.2699399517713284
3.852865861258405e-05,1.730472766588079e-05,3.359662643430883e-05,5.408873153339393e-05,13,1281.2286705591764,17378008.28749341,23969402.0,0.23936392382859142
2.807168870623816e-05,1.5751601921027258e-05,2.1756562969682847e-05,6.289109108702007e-05,30,1070.7836282822298,17378008.28749341,26621788.0,0.25479863646840023
2.715390892097037e-05,1.1085828116272541e-05,2.0997541368177537e-05,2.7508775017495887e-05,41,1323.2134630458977,8912509.381337289,11535538.0,0.23628462483317128
3.56494875033596e-05,4.470554033663537e-05,2.814093849181128e-05,7.312245018660712e-05,11,974.676163196093,21379620.8950219,34258244.0,0.2618474654172563
1.927730199557865e-05,3.876461956682595e-05,3.425299356723793e-05,9.377368843295374e-05,40,906.4231678887251,16982436.52461711,36441772.0,0.2668533584427098
3.0288723645643085e-05,2.9280118729971793e-06,4.228336771183129e-05,5.474584075189303e-05,43,1911.938918686202,13489628.825916274,18489810.0,0.1931056165123656
2.4464168496182747e-05,3.4112042861044976e-05,4.69768481377516e-05,2.0746793439778944e-05,4,1405.5074059434944,7762471.166286773,10057073.0,0.23365622064222147
3.9034539633585334e-05,4.483477964814734e-05,3.6018483460759754e-05,1.8224058886154234e-05,15,1352.9738404367797,7244359.600749766,9039968.0,0.24150862657245878
1.854704356215642e-05,1.5009455178542439e-05,3.377872875968987e-05,2.8949237419560676e-05,25,1359.7691430103332,8709635.899560643,12159876.0,0.23363666895171598
2.295640421845746e-05,4.44313658563635e-05,1.0819582670539517e-05,9.964294800826581e-05,48,520.2382430977341,19952623.149688404,45449308.0,0.29517739627930023
2.6380097316806067e-05,1.1304108347150266e-05,4.363843525747218e-05,4.7615552673684586e-05,10,1452.3261281588423,14454397.707458993,20837000.0,0.22681508892671073
3.2392366116595534e-05,7.106905279700593e-06,4.5786337769694564e-05,4.739249128826921e-05,32,1624.9589894266112,13182567.385563815,17251230.0,0.21415364260786873
2.0271248170562404e-05,7.707046878075785e-06,3.371600156075087e-05,1.4683284853536327e-05,12,1568.5287927129177,5754399.373371464,6656682.5,0.2470600507749687
1.3626677366107426e-05,2.172528721095943e-05,3.124147230392949e-05,7.202165794672409e-05,36,997.3228001191104,13489628.825916274,27911530.0,0.2601864886159836
1.2704173729620356e-05,9.292853537049789e-06,1.619621246107826e-05,7.986569873427485e-05,21,882.7064257578334,16218100.97358898,33639664.0,0.26859282018332437
2.457927893278926e-05,3.568935124221034e-05,3.405713115139597e-05,4.6368875093833105e-05,39,1155.070739575584,11748975.549395071,19615900.0,0.24861675008145245
2.9913068569771907e-05,4.23252376919437e-05,4.9428235765670104e-05,3.136670107310516e-05,46,1323.7260032482784,7762471.166286773,12428454.0,0.23956903675620447
3.384547493464882e-05,1.15228039897489e-05,4.318962143673259e-05,3.5268844120591475e-05,27,1503.1726060774524,10964781.961431643,13856612.0,0.22308584557210928
3.4741518261641175e-05,2.4753770992286986e-05,2.3271308317254537e-05,5.075886707574077e-05,32,1092.3360761833467,15488166.18912451,22348032.0,0.2532179109904371
