Wd,Wn,We,Wout,N,DC Gain,Freq Corte,SR
6e-06,3.2e-06,6e-06,8.599999999999999e-06,1,2643.39040254294,2398.832919019474,10225289.0
9.2e-06,2.4e-06,8e-07,4e-07,19,0.5746512776263406,5888436.553555782,9690433.0
3.3999999999999996e-06,7.8e-06,9e-06,3.6e-06,15,1026.8354043809707,5128.613839913606,13534686.0
7.3999999999999995e-06,9e-06,4.8e-06,3.6e-06,6,958.6407686902209,5888.43655355584,13613763.0
6e-06,6.799999999999999e-06,4.8e-06,1.8e-06,5,56.82269707705087,114815.3621496869,6173690.5
3.6e-06,7.6e-06,8.2e-06,8e-07,14,16.871928644627893,363078.0547700962,1939440.1
8.2e-06,7.8e-06,5.4e-06,5.4e-06,6,1641.0130436801946,4365.158322401625,13972713.0
2e-06,4.9999999999999996e-06,7.2e-06,3.3999999999999996e-06,13,926.3964237747124,4168.693834703321,10141109.0
2e-07,5.4e-06,8e-06,2.8e-06,17,331.0251214486536,2630.267991895363,3213167.5
4.9999999999999996e-06,7.6e-06,2e-06,8.4e-06,16,0.08148988157294657,79432823.47242649,1575681.5
9e-06,2.8e-06,4.4e-06,7e-06,4,1954.1195065602378,2951.209226666364,11362017.0
4.8e-06,2e-07,4e-07,4.8e-06,9,0.2917819583831934,19054607.179632097,7286672.0
7.8e-06,3.8e-06,7.2e-06,2.5999999999999997e-06,1,842.5826447087103,8511.380382023692,6229736.0
8e-06,4.9999999999999996e-06,5.7999999999999995e-06,4.6e-06,12,1527.004036661285,4786.300923226344,13703921.0
9.2e-06,6.799999999999999e-06,6.799999999999999e-06,9.6e-06,6,2597.0098633798725,3090.2954325135674,14063524.0
4.2e-06,6e-06,8e-07,8.2e-06,14,0.08771054589011171,75857757.50291678,1725345.8
1.4e-06,8e-07,8.2e-06,1.4e-06,6,8.535938385495283,436515.8322401596,2515352.2
3.8e-06,9.8e-06,1e-06,6.2e-06,5,0.4082409869330435,11481536.214968609,1802801.6
4e-06,1.4e-06,4.2e-06,8.4e-06,4,1706.092531667513,2630.267991895363,8154414.5
2.2e-06,2.4e-06,3.3999999999999996e-06,3.6e-06,15,885.4838372358215,3235.9365692962583,8469989.0
8e-06,4.8e-06,1.6e-06,4e-07,4,60.618108594283626,104712.85480508872,9036075.0
1.2e-06,4.8e-06,9.8e-06,8e-07,12,17.91517809208651,275422.8703338129,1107869.8
6e-06,8.4e-06,1e-06,7.6e-06,18,0.07400689073635011,89125093.81337267,2363683.5
4e-07,8.4e-06,4.6e-06,8e-06,16,1697.1440352303084,794.3282347242772,4609019.5
8.4e-06,6e-07,6.5999999999999995e-06,4.4e-06,16,226.84652991536947,18620.8713666285,5715895.0
3.6e-06,4e-07,4e-06,8e-06,2,297.504049951319,9772.372209558023,4366153.0
9.8e-06,2.8e-06,4.9999999999999996e-06,9.2e-06,17,2519.4284761428025,2754.2287033381467,12197204.0
7.8e-06,3.8e-06,4e-06,4.6e-06,16,703.5622488683639,2570.3957827688455,13015534.0
1e-06,6.799999999999999e-06,8.599999999999999e-06,6.799999999999999e-06,10,1763.9914056051432,1479.108388168198,8006220.5
5.6e-06,5.6e-06,8.2e-06,9.8e-06,3,2719.834582402664,2454.7089156850134,12538337.0
4.2e-06,9.4e-06,4e-07,4.6e-06,11,0.23211337816467037,22908676.52767728,1875706.8
9.4e-06,5.4e-06,2.2e-06,1.2e-06,11,14.475077193409373,263026.7991895346,3975323.8
8e-07,7.2e-06,3.3999999999999996e-06,9.6e-06,18,1341.541398601752,1380.384264602876,7295169.0
9.6e-06,9.6e-06,3.2e-06,6.799999999999999e-06,16,0.12302341052710436,50118723.362726204,4477706.0
7.2e-06,9e-06,4.2e-06,1.4e-06,18,19.594310170502933,346736.85045252676,5520556.5
5.4e-06,6.2e-06,6.5999999999999995e-06,2e-06,12,50.96592753713581,125892.54117941519,10505025.0
9.6e-06,3.3999999999999996e-06,4.4e-06,5.4e-06,3,1513.0129265069504,3311.311214825886,11523960.0
4e-07,1e-06,8e-06,8e-07,16,1.7537207497906853,1023292.9922807378,832363.1
5.6e-06,8.2e-06,4e-06,3.8e-06,16,342.7777835287047,3162.277660168356,15099001.0
2.2e-06,1.4e-06,4.6e-06,4e-06,4,908.7300284671755,3715.3522909716967,6711765.5
1e-06,7.6e-06,3.6e-06,8.4e-06,15,1286.6273297541688,1621.8100973589194,8414073.0
5.4e-06,6e-06,2.4e-06,6e-06,7,0.3533491132589185,11748975.549395071,2888056.2
6.799999999999999e-06,1.8e-06,5.4e-06,8.599999999999999e-06,13,2297.3270733651607,2570.3957827688455,9830093.0
9e-06,7.8e-06,3.8e-06,5.7999999999999995e-06,15,0.315801488485488,323593.65692962374,13495691.0
5.199999999999999e-06,9.2e-06,2.8e-06,6.4e-06,14,0.14773399587783712,39810717.05534892,1710403.4
8.8e-06,7e-06,1.2e-06,5.6e-06,12,0.17239072924349852,35481338.92335683,5539342.5
8.599999999999999e-06,8e-06,5.199999999999999e-06,9.4e-06,14,2200.8040466465827,3090.2954325135674,15797147.0
8.2e-06,5.6e-06,7.8e-06,4.9999999999999996e-06,5,1695.437021003383,4466.835921509595,12929171.0
8.4e-06,1e-06,8.8e-06,2.2e-06,11,50.39564389432489,107151.93052375938,6398232.5
4.9999999999999996e-06,4.2e-06,9.2e-06,6e-07,13,3.304523752029512,1778279.4100388938,2680362.0
2.4e-06,8.2e-06,9.6e-06,2.2e-06,16,139.2465118704347,32359.3656929625,11225798.0
7.2e-06,3e-06,4.6e-06,6.5999999999999995e-06,17,1958.7679713067973,3019.951720401994,12047646.0
3.3999999999999996e-06,9.2e-06,1.6e-06,4e-07,4,56.1441411023396,112201.84543019501,2013488.0
1.6e-06,7e-06,6.4e-06,2.2e-06,5,202.85124380390522,18197.008586099666,7130001.5
6.2e-06,1e-06,6e-06,8e-07,14,1.8416778866923684,3019951.720401964,4259715.0
1.4e-06,7.8e-06,9.2e-06,1e-06,11,27.25830599419111,186208.71366628434,1434904.8
6e-06,4e-06,6e-07,4.6e-06,5,0.6210388402436874,6760829.753919693,6626367.0
4.4e-06,1e-06,5.6e-06,2.8e-06,8,249.4877814666595,16595.869074375452,6416817.5
8e-06,2.8e-06,2.2e-06,6.799999999999999e-06,9,0.22327781738982264,25118864.315095305,5696404.0
3e-06,7.2e-06,9.6e-06,3.3999999999999996e-06,2,1050.2324670557073,4897.7881936844215,8224314.5
4e-06,7.2e-06,2.5999999999999997e-06,2.8e-06,11,0.86177229887978,2454708.9156849883,1351542.1
5.4e-06,2.8e-06,1.4e-06,7.8e-06,9,0.16538706047567422,38018939.63205535,3763641.2
7.8e-06,5.6e-06,6e-06,2.4e-06,5,312.6671982848293,22908.676527677515,9498664.0
3e-06,8.2e-06,1.2e-06,2.2e-06,11,0.9358561514327873,3388441.5613919664,855255.6
1.8e-06,2.2e-06,3e-06,3.6e-06,12,718.0929236170988,2818.3829312644334,7624638.0
9e-06,8.4e-06,6e-07,9.6e-06,18,0.054789496308201076,120226443.4617387,4633583.0
3.8e-06,8.8e-06,1.4e-06,7.2e-06,13,0.11618977860541345,54954087.38576132,1102731.5
1.6e-06,1.4e-06,6.4e-06,4.9999999999999996e-06,9,1093.2913853512887,2570.3957827688455,6374297.5
4e-07,1.4e-06,7.2e-06,3.8e-06,12,691.9336071703907,1659.5869074375498,3297151.0
5.6e-06,8.4e-06,5.4e-06,7e-06,9,1887.2660080346495,3311.311214825886,14508106.0
4.9999999999999996e-06,8.599999999999999e-06,2.2e-06,4.9999999999999996e-06,2,2.6236218658857657,1621810.0973589038,3525068.5
2e-06,1.8e-06,8.8e-06,4.6e-06,14,1326.1223477976405,2570.3957827688455,7476799.5
5.199999999999999e-06,1e-06,5.4e-06,4.2e-06,17,455.77325175818834,9772.372209558023,7221742.5
4e-06,8.2e-06,8.599999999999999e-06,7e-06,12,1989.0890122916908,2884.031503126585,14141299.0
2.8e-06,9.6e-06,9e-06,8e-06,3,2111.8563119168166,2344.228815319906,12158618.0
1.2e-06,1.2e-06,7.8e-06,2e-06,1,273.5669563450953,10964.781961431756,2377611.0
9.6e-06,6.2e-06,4.8e-06,4.4e-06,13,1288.8285698273478,4570.881896148713,14778105.0
5.6e-06,3.6e-06,6e-06,9.4e-06,3,2652.924228814923,2344.228815319906,11449787.0
6.2e-06,4e-06,9.6e-06,8e-06,3,2523.081160518019,2691.5348039268965,11739624.0
9.4e-06,2e-07,3.6e-06,4.9999999999999996e-06,6,216.64218046754874,12882.495516931225,9787853.0
6.4e-06,7.2e-06,6e-06,5.4e-06,17,1659.758202482863,4073.8027780410953,15240008.0
4.9999999999999996e-06,9.8e-06,3.8e-06,6.799999999999999e-06,10,161.5666098378663,2511.8864315095625,14709849.0
8e-07,3.2e-06,4.9999999999999996e-06,8e-07,6,42.71226392388399,114815.3621496869,1001695.5
6.799999999999999e-06,8e-06,6e-06,3e-06,10,774.7070807916542,8912.509381337379,14078611.0
2.8e-06,6.4e-06,3.3999999999999996e-06,4e-06,8,76.08997252594793,6456.5422903465005,11559912.0
5.4e-06,1e-06,9e-06,3e-06,12,290.38048254165517,15848.931924610988,6882550.5
9.8e-06,8.8e-06,8.4e-06,6e-07,1,328.2294876873148,20417.379446695104,7264515.0
7.8e-06,2.2e-06,4.6e-06,3.3999999999999996e-06,10,1053.067578566734,5888.43655355584,10354984.0
7.8e-06,8.2e-06,5.6e-06,8e-07,6,51.84563057658736,131825.6738556391,6894693.5
7.2e-06,1e-06,6.2e-06,6.2e-06,17,638.941579493442,8128.305161640922,7744292.0
2.4e-06,4e-07,5.7999999999999995e-06,3.3999999999999996e-06,18,150.4818132711362,14125.375446227416,3467574.8
3e-06,4.4e-06,5.4e-06,5.199999999999999e-06,17,1580.9772244692656,2884.031503126585,11482225.0
6.5999999999999995e-06,8.599999999999999e-06,6.4e-06,8e-07,16,12.097985432890502,524807.4602497648,3804601.5
2.8e-06,4.2e-06,4e-07,2.8e-06,1,12.069397346110547,478630.09232263133,3319148.2
1.8e-06,1.4e-06,8e-06,1.6e-06,6,29.23998435483836,151356.12484361892,3387727.5
2.5999999999999997e-06,8e-06,9.4e-06,7.8e-06,16,2081.0388940564494,2238.7211385683245,13000619.0
7.2e-06,2.5999999999999997e-06,7.6e-06,5.7999999999999995e-06,12,1960.6709531961071,3388.441561392,11204790.0
1e-06,6.4e-06,1.4e-06,4.8e-06,8,0.3888490692812364,8511380.382023606,245830.6
8.8e-06,6.2e-06,5.4e-06,2.2e-06,7,114.08824801505226,63095.73444801863,10177377.0
3.2e-06,1.2e-06,7.6e-06,2.2e-06,7,105.31213203563473,38018.93963205573,5683965.0
8.8e-06,2.8e-06,2.2e-06,8.2e-06,9,0.17232653792792826,35481338.92335683,6283836.0
5.4e-06,2.4e-06,4.8e-06,8e-07,4,61.26822901098192,109647.81961431721,4797514.5
7.3999999999999995e-06,4.6e-06,1.8e-06,4.8e-06,8,0.3847699496897485,10715193.052375862,5483859.5
7.3999999999999995e-06,9e-06,6.5999999999999995e-06,8.8e-06,17,2312.1999019538025,3162.277660168356,16282953.0
8.2e-06,3.6e-06,3.3999999999999996e-06,7.6e-06,17,0.12343299142982259,42657951.8801584,3372765.5
9.8e-06,7.3999999999999995e-06,9.4e-06,7.2e-06,16,2191.297810702715,3715.3522909716967,15853959.0
7.6e-06,4.2e-06,8e-07,6.5999999999999995e-06,19,0.08285768899755798,81283051.61640823,4952074.0
5.4e-06,2.4e-06,6.2e-06,8.599999999999999e-06,6,2517.860938513855,2290.8676527677576,10327452.0
7.2e-06,4.9999999999999996e-06,8.2e-06,9.2e-06,6,2661.7800647031395,2754.2287033381467,12983253.0
1e-06,4e-07,3.8e-06,1.2e-06,3,12.885892744470485,234422.8815319891,1732892.0
2e-07,4e-07,6.4e-06,2.8e-06,8,79.15497586065985,6918.309709189306,1661195.0
6e-07,2e-07,6e-06,5.199999999999999e-06,19,202.4525176886608,4265.795188015893,1798718.0
6.799999999999999e-06,8e-06,1e-06,4.9999999999999996e-06,8,0.3151317489816045,15848931.924610823,4321663.0
9e-06,4.4e-06,9.4e-06,9.6e-06,13,2809.194616274998,2754.2287033381467,13625463.0
2e-06,4.2e-06,6.4e-06,1.4e-06,11,28.9723539757726,177827.94100389,3641214.8
5.6e-06,4.8e-06,1.6e-06,3.2e-06,11,0.4938903661410741,6309573.444801817,3054443.2
5.6e-06,5.7999999999999995e-06,4.2e-06,8.8e-06,17,1040.563944086261,2238.7211385683245,14188809.0
2.2e-06,5.7999999999999995e-06,4.8e-06,1e-06,14,20.857616787874438,269153.4803926879,1808028.8
8.599999999999999e-06,1.4e-06,8.8e-06,5.4e-06,8,1309.1501020061623,4897.7881936844215,9078897.0
9.6e-06,6e-06,5.4e-06,5.7999999999999995e-06,19,1797.7223673344574,4168.693834703321,15440394.0
8.599999999999999e-06,1.6e-06,9.8e-06,6.4e-06,10,1778.3905040620746,3715.3522909716967,9633872.0
3.6e-06,6.2e-06,4.8e-06,6e-07,12,10.800965970403139,562341.3251903408,2651143.2
4.4e-06,8.599999999999999e-06,4.2e-06,1e-06,6,47.155171682479484,138038.42646028678,3899385.0
3e-06,6.5999999999999995e-06,8e-06,5.6e-06,12,1668.7673406244494,2951.209226666364,12508724.0
2e-06,3.2e-06,5.199999999999999e-06,7.2e-06,16,2027.2976604507246,1737.8008287493642,9138933.0
7e-06,9.8e-06,7.8e-06,3.2e-06,14,883.2400818977991,8128.305161640922,15574109.0
7.3999999999999995e-06,2.8e-06,2e-06,9.4e-06,18,0.06619354871719822,99999999.99999788,3579604.0
9.4e-06,6.2e-06,7.3999999999999995e-06,5.7999999999999995e-06,19,1876.1343256372504,4265.795188015893,15524351.0
8.8e-06,1e-06,5.4e-06,9.4e-06,10,853.7925494336313,6606.934480075904,8102312.0
3.2e-06,3.8e-06,1.8e-06,8.8e-06,13,0.09916004164260937,66069344.80075821,1026530.0
8e-06,7.2e-06,3.6e-06,9.4e-06,18,0.08409079847271597,69183097.0918922,2985011.0
6.5999999999999995e-06,4.8e-06,6e-07,1.2e-06,18,2.72565819031365,1148153.6214968646,2630202.8
1.4e-06,6.5999999999999995e-06,6e-06,3.8e-06,10,994.9373062387759,3162.277660168356,9275421.0
5.7999999999999995e-06,5.7999999999999995e-06,4.4e-06,7.2e-06,14,1431.4254055322006,2570.3957827688455,14037627.0
4.4e-06,8e-06,9e-06,3.3999999999999996e-06,12,971.0181062198701,6165.95001861477,13890416.0
8e-06,7.3999999999999995e-06,9.4e-06,9.8e-06,11,2666.4636662386047,2884.031503126585,15040720.0
7.6e-06,3.8e-06,9e-06,5.199999999999999e-06,3,1852.7879461072696,3890.451449942776,11452214.0
9.8e-06,2.4e-06,9.2e-06,5.4e-06,7,1883.7856098976101,3981.0717055349414,11056962.0
4e-07,9.6e-06,3.8e-06,2.4e-06,18,250.10754289775096,5370.317963702482,4534437.0
2.4e-06,4.4e-06,8.4e-06,7.8e-06,7,2245.747304569665,1905.4607179632346,10267827.0
9.2e-06,9.2e-06,5.199999999999999e-06,4.4e-06,7,1323.0331925892706,5370.317963702482,14442757.0
4e-07,1.8e-06,3.6e-06,3.6e-06,17,807.5471237702795,1445.4397707459184,3515419.5
5.4e-06,5.4e-06,4e-07,1.6e-06,16,1.0342435566045227,3019951.720401964,2701347.2
4e-06,9.8e-06,1.6e-06,2.2e-06,17,0.574898969296285,4466835.921509551,863434.7
8e-07,7.2e-06,6e-06,2.8e-06,10,520.4809853944156,4265.795188015893,6820275.0
9e-06,7e-06,8e-06,9.8e-06,7,2672.6188221859875,3019.951720401994,14317452.0
8.4e-06,8e-06,6.4e-06,6.5999999999999995e-06,4,1986.984092154311,3890.451449942776,13652743.0
7e-06,2.4e-06,7.8e-06,8e-07,6,30.007944976249902,223872.113856831,4540511.0
8.599999999999999e-06,7.8e-06,8.2e-06,7.8e-06,1,2418.2983897625463,3235.9365692962583,11514617.0
4e-07,4e-06,6.4e-06,4.6e-06,4,1261.0586160786038,1071.5193052376003,4048799.5
5.4e-06,4.4e-06,3.8e-06,2.8e-06,8,165.21599522005178,8511.380382023692,11339685.0
5.7999999999999995e-06,8e-06,3e-06,7.6e-06,5,0.4193479396985339,8709635.899560643,3302434.5
2.5999999999999997e-06,9.6e-06,8e-06,4e-06,8,1110.6526966263036,4265.795188015893,12427305.0
4.9999999999999996e-06,7.6e-06,7.8e-06,1.6e-06,10,31.928938913753264,208929.61308540122,6750664.0
4.6e-06,5.6e-06,7.3999999999999995e-06,8.8e-06,6,2455.842509534337,2454.7089156850134,12545493.0
8e-07,1.8e-06,8e-06,3e-06,4,708.8788223727096,2818.3829312644334,4777143.5
9.6e-06,7e-06,3.2e-06,2e-06,15,2.63754803193073,724435.9600749789,3125145.2
2e-06,6.799999999999999e-06,8.8e-06,7.8e-06,5,2096.7025901750912,1949.8445997580325,10608749.0
6.799999999999999e-06,2.5999999999999997e-06,1.6e-06,8.599999999999999e-06,5,0.29765561432081,18197008.586099476,6228390.0
7.6e-06,1.4e-06,7.3999999999999995e-06,3.3999999999999996e-06,5,816.4190315142692,7413.102413009111,8264030.5
9e-06,4.2e-06,9.8e-06,4.9999999999999996e-06,19,1741.5348045625403,4466.835921509595,13812485.0
3.8e-06,5.4e-06,9.8e-06,4.2e-06,4,1380.3767651135358,4073.8027780410953,11140749.0
2.2e-06,9.8e-06,4e-07,9.6e-06,16,0.061491602962733094,109647819.61431617,263727.12
9.6e-06,9.2e-06,1e-06,3.2e-06,8,0.6333962767239317,6456542.290346436,6881393.5
2.2e-06,5.199999999999999e-06,6.4e-06,5.7999999999999995e-06,13,1689.6818201268647,2398.832919019474,10803088.0
4e-07,4.4e-06,7.2e-06,1e-06,4,68.68162484480345,53703.17963702469,819797.2
8.599999999999999e-06,4.9999999999999996e-06,1.2e-06,2.8e-06,5,1.661606501711807,2511886.431509537,8219382.5
1e-06,3e-06,4.6e-06,9.2e-06,9,2238.949327406668,1047.1285480508936,6671983.5
5.7999999999999995e-06,2.5999999999999997e-06,6.2e-06,7.6e-06,5,2350.750099828207,2570.3957827688455,10628151.0
2.5999999999999997e-06,1.8e-06,3e-06,8.4e-06,16,970.5760677433622,1698.2436524617333,8144818.0
6.2e-06,1.4e-06,7.2e-06,9.6e-06,1,2087.3886446772126,2754.2287033381467,8369441.0
9.4e-06,6.5999999999999995e-06,6.2e-06,9.6e-06,9,2546.0400365069613,3090.2954325135674,14587453.0
4.2e-06,3.6e-06,8.4e-06,8e-07,2,159.78762603108143,41686.9383470331,2624733.2
5.6e-06,2.2e-06,6.5999999999999995e-06,1.4e-06,11,21.842924447802044,301995.1720401975,3826001.5
1.2e-06,6.2e-06,6.5999999999999995e-06,6e-07,15,3.554397699271279,1230268.770812362,718522.8
1.6e-06,3.8e-06,4e-06,6.799999999999999e-06,6,1714.7703539581153,1778.2794100389112,8592535.0
5.6e-06,4.4e-06,5.7999999999999995e-06,4.8e-06,14,1570.1355679235876,3981.0717055349414,12848637.0
2e-06,4e-06,8e-06,4.9999999999999996e-06,9,1550.213942470538,2454.7089156850134,9420871.0
8e-07,6.799999999999999e-06,1.4e-06,1.6e-06,16,2.4042859007781887,630957.3444801837,1810062.0
4.9999999999999996e-06,6.799999999999999e-06,4.6e-06,8.4e-06,13,1711.4142214484368,2630.267991895363,14222126.0
4.4e-06,2e-06,2.2e-06,3e-06,15,0.5508856137208273,2630267.991895337,1742958.0
5.7999999999999995e-06,4e-07,4.6e-06,8.8e-06,6,304.74904621901925,10964.781961431756,4680840.0
7.8e-06,1e-06,1.8e-06,1.6e-06,19,2.7239136804844115,602559.5860743487,3779828.5
1e-06,9.4e-06,6.2e-06,3e-06,10,597.329834885712,4466.835921509595,8265960.0
8.599999999999999e-06,1e-06,5.6e-06,8e-07,15,1.6757752469778961,3388441.5613919664,7767104.0
7.8e-06,2.2e-06,1e-06,6e-07,4,34.44585690283628,169824.36524617227,11690227.0
8e-06,8.2e-06,3.8e-06,4.2e-06,2,17.303591984117244,151356.12484361892,10650140.0
2.8e-06,1.2e-06,8e-06,6e-06,13,964.1656139140098,3801.8939632055826,7062184.5
8.8e-06,1.8e-06,2.2e-06,1e-06,2,78.77691318066906,74131.02413009091,11180894.0
5.6e-06,3.2e-06,1.4e-06,4.4e-06,4,1.0753021054601302,3388441.5613919664,5234393.5
6.2e-06,7.2e-06,8e-06,6e-06,9,1863.1847484785935,3715.3522909716967,14140782.0
2.8e-06,9.4e-06,1.2e-06,4.6e-06,9,0.3187906447020813,14125375.446227267,743180.75
6.799999999999999e-06,4e-06,7.3999999999999995e-06,5.6e-06,10,1882.562499055813,3630.7805477009856,12502992.0
7.2e-06,3e-06,1.8e-06,3.3999999999999996e-06,15,0.32927986431476386,9772372.209557923,4524807.0
8.8e-06,1e-06,5.7999999999999995e-06,9.2e-06,8,845.6812059868802,6760.82975391976,8099161.0
4.8e-06,6.2e-06,1.6e-06,4.4e-06,12,0.2577345465596876,18620871.366628308,2230591.0
6.4e-06,5.7999999999999995e-06,5.199999999999999e-06,5.6e-06,13,1696.214769704773,3715.3522909716967,14081867.0
4.6e-06,5.4e-06,7.8e-06,1.8e-06,1,320.410535664279,19952.62314968861,3120356.8
3.3999999999999996e-06,8.4e-06,9e-06,3e-06,9,735.6839697025456,7244.359600749838,12609922.0
9.6e-06,4.9999999999999996e-06,2e-06,7e-06,11,0.15661436018820893,39810717.05534892,6071164.5
6.4e-06,2.8e-06,4.8e-06,6.4e-06,15,1978.811344507961,3019.951720401994,11443130.0
8.4e-06,2e-06,4.9999999999999996e-06,4.2e-06,6,1382.7909651236323,4786.300923226344,10036700.0
4.9999999999999996e-06,9.6e-06,4.4e-06,8e-06,7,1239.8568555809816,2511.8864315095625,14298679.0
6.799999999999999e-06,4e-06,7.8e-06,3.8e-06,11,1283.6714206266063,5370.317963702482,12403110.0
9e-06,9.6e-06,7.8e-06,9.8e-06,8,2543.661063734808,3162.277660168356,15269597.0
4.9999999999999996e-06,3e-06,2.8e-06,3.2e-06,10,1.0380417469068266,1412537.5446227319,2426519.5
1.4e-06,9e-06,8.4e-06,4.2e-06,15,1092.654792512323,3019.951720401994,10339742.0
6.4e-06,1.4e-06,6.4e-06,9e-06,3,1903.045270673024,3019.951720401994,8792566.0
8e-07,6e-06,9e-06,5.4e-06,16,1450.3052242217202,1513.5612484361984,6968449.5
8.8e-06,2.8e-06,3e-06,4.4e-06,14,0.3190228204481708,6456542.290346436,4568232.0
4e-06,4e-06,5.199999999999999e-06,8e-06,15,2205.365329505105,2344.228815319906,11847278.0
2e-06,7.2e-06,5.7999999999999995e-06,6e-07,16,2.8051346577283005,1621810.0973589038,1120479.6
5.6e-06,9.8e-06,6e-07,9.8e-06,15,0.0647212979966081,102329299.22807324,2227141.5
8.2e-06,3.2e-06,8.599999999999999e-06,4e-06,3,1461.7499221028306,5011.872336272681,10355160.0
6.799999999999999e-06,2e-06,9.4e-06,9.2e-06,10,2614.2633387564733,2398.832919019474,10166828.0
2.2e-06,8e-06,5.4e-06,1.6e-06,19,21.875521352144165,218776.16239495238,7272368.5
7e-06,2e-06,9.4e-06,8.8e-06,16,2534.8477618601155,2454.7089156850134,10293952.0
8e-06,2.8e-06,2.4e-06,9.8e-06,14,0.08678945619805369,75857757.50291678,4307308.5
5.4e-06,6e-07,4.9999999999999996e-06,3.2e-06,7,167.47233178310776,21379.620895022123,5129304.5
6.799999999999999e-06,4.9999999999999996e-06,2.4e-06,6.5999999999999995e-06,18,0.10415209820840719,60255958.60743452,2860263.5
2.5999999999999997e-06,1.6e-06,7.6e-06,1.6e-06,6,35.67296468965118,144543.97707459095,3707264.0
3.3999999999999996e-06,8.8e-06,9.6e-06,3.3999999999999996e-06,1,1155.172217470349,4897.7881936844215,5390550.5
6e-07,5.6e-06,7e-06,2.4e-06,11,315.66536291180097,5754.399373371521,5344863.5
2.4e-06,4.9999999999999996e-06,5.6e-06,7.6e-06,5,2058.5212895869176,2041.7379446695156,10466130.0
1.4e-06,8.8e-06,6e-06,8.8e-06,5,1977.3115118644996,1659.5869074375498,9784512.0
8.4e-06,5.7999999999999995e-06,2e-06,8.599999999999999e-06,9,0.14919123559538974,42657951.8801584,5174975.0
9e-06,2e-06,9.2e-06,4.9999999999999996e-06,6,1689.9391256699641,4168.693834703321,10218252.0
9.2e-06,1.2e-06,8.2e-06,4.2e-06,5,765.3147473037509,8128.305161640922,8216173.0
3.6e-06,3.6e-06,4.9999999999999996e-06,6.5999999999999995e-06,15,1944.1673589498926,2511.8864315095625,11187441.0
7.6e-06,4.4e-06,1.8e-06,4.8e-06,1,8.070915433080618,645654.2290346457,9153800.0
8e-06,7e-06,7.6e-06,2e-06,12,46.06226473316459,158489.31924610934,11188008.0
3.6e-06,2.2e-06,2.4e-06,4e-06,7,0.9670916792984345,1659586.9074375338,1880163.2
8.8e-06,4.6e-06,5.7999999999999995e-06,1.6e-06,4,67.57796088201474,104712.85480508872,8181090.5
9.6e-06,2.8e-06,8.599999999999999e-06,9.4e-06,19,2810.5773973306846,2630.267991895363,12208308.0
2e-06,3.3999999999999996e-06,2.4e-06,2.2e-06,19,1.4816610190666748,616595.0018614728,2787143.2
3.8e-06,9.4e-06,4e-06,4.9999999999999996e-06,18,574.636509500283,2511.8864315095625,14961561.0
4e-07,9.2e-06,6.5999999999999995e-06,2.8e-06,12,474.08971147206034,2884.031503126585,4476806.5
9.2e-06,7e-06,1e-06,9.8e-06,3,0.40657901446304745,12882495.51693109,8831378.0
5.199999999999999e-06,6.799999999999999e-06,2e-06,8e-06,3,0.6276117643002127,6456542.290346436,3517512.8
4.9999999999999996e-06,1.4e-06,1.6e-06,3.6e-06,19,0.2402263445270079,15135612.484361785,2737484.5
7.2e-06,8.8e-06,8.4e-06,6.799999999999999e-06,18,2006.5762739661068,3630.7805477009856,16230642.0
4e-07,3.3999999999999996e-06,4.6e-06,7e-06,13,1772.9708992124922,707.9457843841341,4017095.5
2.8e-06,4.4e-06,6e-06,8.4e-06,4,2305.4190699983965,1995.2623149688663,10543643.0
8.599999999999999e-06,9e-06,5.199999999999999e-06,3.3999999999999996e-06,2,989.7769652886565,7079.457843841318,9134604.0
2e-07,3e-06,3.2e-06,5.199999999999999e-06,18,1081.6567880365294,741.3102413009135,3092778.2
4.9999999999999996e-06,1.4e-06,4e-06,9.6e-06,11,1785.5227817007592,2691.5348039268965,8509105.0
7.3999999999999995e-06,6.4e-06,5.6e-06,2.2e-06,1,374.2925271415036,18620.8713666285,7368181.5
2e-07,7e-06,5.4e-06,1.8e-06,17,38.985691488001216,27542.2870333814,2764081.8
1.4e-06,8e-06,7.6e-06,6e-06,14,1576.1468413759333,2041.7379446695156,10109847.0
2e-07,8e-07,5.4e-06,2e-06,3,38.17891614356124,23442.288153199,1725361.4
9.4e-06,7.3999999999999995e-06,6e-06,1e-06,15,19.8379618311736,354813.38923357043,6235682.5
3.2e-06,3.2e-06,1e-06,3.6e-06,2,3.852546440833786,1174897.554939511,3167099.2
7.2e-06,7.3999999999999995e-06,2.8e-06,3e-06,8,1.171033100517762,2238721.1385683017,4182584.8
7.3999999999999995e-06,1.8e-06,5.7999999999999995e-06,5.4e-06,6,1678.4123454440485,3715.3522909716967,9700385.0
2e-06,1.6e-06,7.2e-06,1.2e-06,19,3.654239879747372,1148153.6214968646,2527750.0
4.2e-06,7e-06,5.7999999999999995e-06,9.8e-06,14,2344.5740565335595,2398.832919019474,14010384.0
1.6e-06,4e-06,4.9999999999999996e-06,5.7999999999999995e-06,14,1643.7335251536417,1949.8445997580325,8942080.0
2.2e-06,8.8e-06,6.5999999999999995e-06,4.6e-06,12,1261.2523599185197,3311.311214825886,12200938.0
1.8e-06,4e-07,8e-06,3e-06,6,133.66436143066903,14125.375446227416,3265091.8
